NodeID,ParentID,x,y,z,cost,active
9616,7,15.5622,0.271308,-95.7566,213.808,1
9617,7,15.5624,0.270898,-95.7572,213.808,1
9618,7,15.5605,0.274324,-95.7517,213.808,1
9619,9594,172.148,-79.4815,-23.1981,46.7229,1
9620,7,15.5625,0.270866,-95.7574,213.808,1
9621,7,15.5623,0.271381,-95.7569,213.808,1
9622,7,15.5622,0.271249,-95.7567,213.808,1
9623,8700,117.776,-42.2466,-23.5377,85.8774,1
9624,7,15.5604,0.274589,-95.7514,213.808,1
9625,9385,52.0146,-6.86831,-76.5385,172.099,1
9626,7,15.5625,0.271203,-95.7573,213.808,1
9627,7,15.5619,0.27177,-95.756,213.808,1
9628,7,15.5624,0.271126,-95.7571,213.808,1
9629,7,15.5626,0.271042,-95.7576,213.808,1
9630,7,15.5623,0.271214,-95.7568,213.808,1
9631,7,15.5624,0.270997,-95.7571,213.808,1
9632,7,15.5623,0.271329,-95.7567,213.808,1
9633,9604,82.8894,-17.4157,-60.8203,135.926,1
9634,7,15.5625,0.270856,-95.7573,213.808,1
9635,7527,123.79,-33.707,-37.6263,86.54,1
9636,9498,152.963,-33.7839,-25.851,56.0691,1
9637,9202,27.8436,-0.685361,-90.0719,200.456,1
9638,9531,196.486,-81.6356,-16.3661,35.7911,1
9639,7,15.5624,0.270959,-95.7572,213.808,1
9640,7,15.5607,0.273911,-95.7524,213.808,1
9641,9109,204.137,-80.9242,-11.4508,33.2346,1
9642,9501,77.3625,-15.8106,-63.5828,142.308,1
9643,7,15.5624,0.271112,-95.7571,213.808,1
9644,7,15.5606,0.27447,-95.7519,213.808,1
9645,7,15.5624,0.27111,-95.757,213.808,1
9646,7,15.5625,0.270987,-95.7572,213.808,1
9647,7824,218.487,-59.0487,-1.99837,20.6795,1
9648,7,15.5625,0.270941,-95.7574,213.808,1
9649,7,15.5625,0.270841,-95.7574,213.808,1
9650,8990,34.2961,-1.67769,-86.8503,193.225,1
9651,9633,85.6829,-18.1781,-59.3524,132.679,1
9652,7,15.5624,0.271392,-95.757,213.808,1
9653,7946,206.461,-50.1188,-6.3831,9.08296,1
9654,7,15.5604,0.274751,-95.7514,213.808,1
9655,9594,172.148,-79.4813,-23.1979,46.7226,1
9656,7,15.5605,0.274873,-95.7517,213.808,1
9657,9501,77.367,-15.8084,-63.5892,142.308,1
9658,14,29.7746,-1.96798,-88.9887,197.997,1
9659,7,15.5625,0.271064,-95.7573,213.808,1
9660,7,15.5624,0.27115,-95.757,213.808,1
9661,7,15.5624,0.270968,-95.7571,213.808,1
9662,7,15.5605,0.274472,-95.7516,213.808,1
9663,7,15.5605,0.274631,-95.7515,213.808,1
9664,7,15.5624,0.27102,-95.7572,213.808,1
9665,7,15.5625,0.270748,-95.7573,213.808,1
9666,7,15.5624,0.271121,-95.7571,213.808,1
9667,7005,111.495,-29.5101,-44.3225,101.081,1
9668,7,15.5623,0.271275,-95.7567,213.808,1
9669,7,15.5625,0.270961,-95.7573,213.808,1
9670,9418,167.026,-79.6424,-22.7911,49.8539,1
9671,7,15.5625,0.270868,-95.7573,213.808,1
9672,7,15.5606,0.274455,-95.7518,213.808,1
9673,7,15.5624,0.270887,-95.7572,213.808,1
9674,7,15.5624,0.271291,-95.757,213.808,1
9675,9047,206.721,-80.3872,-9.69534,32.5969,1
9676,7,15.5606,0.274419,-95.752,213.808,1
9677,9231,192.928,-41.3697,-10.007,14.988,1
9678,7,15.5605,0.274757,-95.7515,213.808,1
9679,7,15.5624,0.270909,-95.7571,213.808,1
9680,14,29.7744,-1.96794,-88.9882,197.997,1
9681,7,15.5622,0.271376,-95.7566,213.808,1
9682,9418,167.026,-79.6432,-22.7908,49.8541,1
9683,7,15.5624,0.271087,-95.757,213.808,1
9684,9584,118.464,-28.3205,-41.397,93.9778,1
9685,7,15.5606,0.274749,-95.7518,213.808,1
9686,7,15.5624,0.270957,-95.7572,213.808,1
9687,9651,88.4966,-18.9035,-57.8194,129.395,1
9688,7,15.5624,0.270979,-95.7571,213.808,1
9689,7,15.5624,0.270863,-95.7572,213.808,1
9690,7,15.5624,0.270913,-95.7573,213.808,1
9691,7,15.5624,0.271143,-95.7572,213.808,1
9692,7,15.5625,0.270938,-95.7572,213.808,1
9693,7,15.5604,0.27466,-95.7514,213.808,1
9694,7,15.5622,0.271249,-95.7567,213.808,1
9695,8314,50.0905,-10.5751,-74.7892,172.106,1
9696,7,15.5622,0.271339,-95.7567,213.808,1
9697,9633,85.6825,-18.1787,-59.3513,132.679,1
9698,7590,78.5066,-20.7775,-60.0833,138.653,1
9699,7,15.5624,0.270921,-95.7572,213.808,1
9700,7,15.5623,0.271199,-95.7568,213.808,1
9701,9603,49.7738,-6.06695,-78.0081,174.881,1
9702,7,15.5625,0.271126,-95.7573,213.808,1
9703,7,15.5612,0.273214,-95.7538,213.808,1
9704,9345,38.6584,-2.47737,-84.4258,188.195,1
9705,7,15.5624,0.270973,-95.7571,213.808,1
9706,7,15.5624,0.271,-95.7571,213.808,1
9707,7,15.5605,0.275031,-95.7515,213.808,1
9708,7,15.5625,0.270987,-95.7574,213.808,1
9709,7,15.5625,0.270767,-95.7574,213.808,1
9710,9283,219.404,-66.658,-2.53405,25.6988,1
9711,7,15.5625,0.270779,-95.7574,213.808,1
9712,14,29.7746,-1.96783,-88.9886,197.997,1
9713,7,15.5621,0.271764,-95.7562,213.808,1
9714,9637,29.9612,-0.976991,-89.0061,198.087,1
9715,7,15.5625,0.270863,-95.7574,213.808,1
9716,7,15.5625,0.270939,-95.7573,213.808,1
9717,7,15.5624,0.270881,-95.7572,213.808,1
9718,7,15.5624,0.271169,-95.7572,213.808,1
9719,14,29.7746,-1.9679,-88.9884,197.997,1
9720,7,15.5625,0.270736,-95.7574,213.808,1
9721,7,15.5624,0.271081,-95.7572,213.808,1
9722,7,15.5622,0.271341,-95.7567,213.808,1
9723,9604,82.8911,-17.4119,-60.8207,135.925,1
9724,9687,91.3385,-19.5822,-56.2322,126.074,1
9725,7,15.5623,0.271324,-95.7568,213.808,1
9726,7,15.5605,0.274839,-95.7516,213.808,1
9727,7,15.5622,0.271474,-95.7566,213.808,1
9728,9651,88.4969,-18.9029,-57.8194,129.395,1
9729,8160,78.962,-26.6199,-35.7827,128.364,1
9730,7,15.5624,0.271303,-95.7572,213.808,1
9731,9477,174.731,-79.4912,-22.8545,45.0622,1
9732,7,15.5624,0.271093,-95.7572,213.808,1
9733,7,15.5606,0.274218,-95.752,213.808,1
9734,7,15.5625,0.270886,-95.7574,213.808,1
9735,9208,64.2393,-11.3658,-70.1927,157.641,1
9736,7,15.5626,0.270929,-95.7575,213.808,1
9737,7,15.5625,0.270882,-95.7574,213.808,1
9738,9636,156.542,-34.9045,-24.6524,52.1941,1
9739,7,15.5623,0.271247,-95.7569,213.808,1
9740,7,15.5624,0.271141,-95.7571,213.808,1
9741,7,15.5605,0.274379,-95.7518,213.808,1
9742,7,15.5622,0.271345,-95.7567,213.808,1
9743,7,15.5624,0.271061,-95.7571,213.808,1
9744,9285,217.544,-73.7613,-3.5376,29.7474,1
9745,9439,45.2885,-4.44219,-80.6446,180.318,1
9746,7,15.5626,0.27093,-95.7576,213.808,1
9747,9604,82.8882,-17.4169,-60.8196,135.926,1
9748,7,15.5604,0.274747,-95.7513,213.808,1
9749,7586,41.9726,-6.32519,-81.0443,182.889,1
9750,7,15.5623,0.271277,-95.7569,213.808,1
9751,7,15.562,0.27167,-95.756,213.808,1
9752,7824,218.486,-59.0488,-1.98448,20.6775,1
9753,9345,38.6584,-2.47651,-84.4253,188.195,1
9754,14,29.7747,-1.96766,-88.9884,197.997,1
9755,7,15.5622,0.271453,-95.7566,213.808,1
9756,7,15.5626,0.270975,-95.7576,213.808,1
9757,7,15.5621,0.271639,-95.7564,213.808,1
9758,7,15.5622,0.271254,-95.7566,213.808,1
9759,7,15.5605,0.275012,-95.7515,213.808,1
9760,7,15.5624,0.270835,-95.7572,213.808,1
9761,9208,64.2394,-11.3667,-70.1929,157.64,1
9762,7,15.5607,0.274434,-95.7523,213.808,1
9763,7,15.5625,0.270896,-95.7573,213.808,1
9764,9637,29.9612,-0.977397,-89.0061,198.087,1
9765,7,15.5624,0.270997,-95.7571,213.808,1
9766,7824,218.486,-59.0489,-1.99461,20.6781,1
9767,7,15.5622,0.27126,-95.7567,213.808,1
9768,7,15.5625,0.270848,-95.7572,213.808,1
9769,9345,38.6585,-2.47707,-84.4257,188.195,1
9770,7,15.5606,0.274338,-95.7519,213.808,1
9771,20,42.0133,-5.3113,-80.5275,182.87,1
9772,9651,88.4968,-18.9025,-57.8191,129.395,1
9773,7,15.5604,0.274519,-95.7513,213.808,1
9774,9345,38.6584,-2.47654,-84.4252,188.195,1
9775,8990,34.2964,-1.6789,-86.8519,193.225,1
9776,7,15.5607,0.274252,-95.7522,213.808,1
9777,7265,80.0798,-26.3576,-51.322,132.566,1
9778,7,15.5605,0.274665,-95.7516,213.808,1
9779,7,15.5625,0.2708,-95.7574,213.808,1
9780,14,29.7744,-1.96934,-88.9891,197.997,1
9781,3801,131.858,-30.4816,-26.1804,75.5627,1
9782,9724,94.2039,-20.2357,-54.5928,122.716,1
9783,7,15.5625,0.270806,-95.7574,213.808,1
9784,7,15.5626,0.270945,-95.7575,213.808,1
9785,9604,82.8894,-17.4136,-60.8191,135.925,1
9786,7,15.5624,0.27119,-95.757,213.808,1
9787,7,15.5625,0.270761,-95.7573,213.808,1
9788,7,15.5623,0.271245,-95.7569,213.808,1
9789,7,15.5623,0.271205,-95.7569,213.808,1
9790,7488,207.048,-45.1598,-2.53969,8.91892,1
9791,7,15.5622,0.27123,-95.7567,213.808,1
9792,9429,63.2131,-18.2535,-65.3854,154.899,1
9793,7,15.5625,0.2708,-95.7573,213.808,1
9794,7,15.5604,0.27458,-95.7515,213.808,1
9795,9657,80.1209,-16.6315,-62.2443,139.136,1
9796,7,15.5622,0.271614,-95.7565,213.808,1
9797,9723,85.6997,-18.1549,-59.3714,132.679,1
9798,7,15.5623,0.271323,-95.7568,213.808,1
9799,3906,17.5185,0.235623,-94.7944,211.682,1
9800,7,15.5609,0.273558,-95.7531,213.808,1
9801,7,15.5625,0.270966,-95.7575,213.808,1
9802,7,15.5605,0.274592,-95.7515,213.808,1
9803,7,15.5622,0.27138,-95.7566,213.808,1
9804,8060,110.744,-41.7253,-26.2999,93.4175,1
9805,9637,29.9612,-0.976079,-89.006,198.087,1
9806,7,15.5626,0.270845,-95.7575,213.808,1
9807,7,15.5605,0.274722,-95.7515,213.808,1
9808,7,15.5623,0.271298,-95.757,213.808,1
9809,7,15.5623,0.271164,-95.7569,213.808,1
9810,7,15.5624,0.270965,-95.7572,213.808,1
9811,9619,169.571,-79.5343,-23.1677,48.3213,1
9812,7,15.5624,0.271105,-95.757,213.808,1
9813,9511,66.7708,-12.2934,-68.8784,154.648,1
9814,8368,99.2331,-25.2427,-50.0876,115.22,1
9815,9603,49.7741,-6.06729,-78.0085,174.881,1
9816,8274,152.783,-27.5045,-14.2069,54.1971,1
9817,7,15.5623,0.271181,-95.757,213.808,1
9818,14,29.7743,-1.96879,-88.9886,197.997,1
9819,9372,215.555,-76.5538,-4.56659,31.1114,1
9820,8972,100.055,-40.296,-29.4713,104.65,1
9821,7,15.5626,0.270956,-95.7575,213.808,1
9822,7,15.5625,0.270968,-95.7572,213.808,1
9823,9738,160.056,-35.929,-23.1166,48.2486,1
9824,9723,85.6987,-18.1548,-59.3681,132.678,1
9825,7946,206.455,-50.1219,-6.37939,9.07599,1
9826,9242,66.7695,-12.2862,-68.8707,154.648,1
9827,7,15.5605,0.274422,-95.7517,213.808,1
9828,7,15.5625,0.27105,-95.7573,213.808,1
9829,8990,34.296,-1.67698,-86.8495,193.225,1
9830,7,15.5622,0.271564,-95.7566,213.808,1
9831,9795,82.8969,-17.4401,-60.8585,135.93,1
9832,7,15.5625,0.27091,-95.7574,213.808,1
9833,7,15.5625,0.270805,-95.7574,213.808,1
9834,7,15.5605,0.27474,-95.7515,213.808,1
9835,9345,38.6582,-2.47734,-84.4252,188.195,1
9836,7,15.5605,0.274853,-95.7515,213.808,1
9837,9345,38.6586,-2.47572,-84.4253,188.195,1
9838,9823,163.528,-36.8871,-21.378,44.263,1
9839,8428,25.7306,-0.411776,-91.0625,202.784,1
9840,7,15.5625,0.270979,-95.7574,213.808,1
9841,9684,121.665,-28.833,-39.6681,90.3217,1
9842,7,15.5626,0.270873,-95.7575,213.808,1
9843,7,15.5625,0.270924,-95.7573,213.808,1
9844,7,15.5605,0.274792,-95.7514,213.808,1
9845,9345,38.6583,-2.47749,-84.4254,188.195,1
9846,7,15.5624,0.271168,-95.7571,213.808,1
9847,7,15.5625,0.270908,-95.7573,213.808,1
9848,7,15.5625,0.270885,-95.7575,213.808,1
9849,5598,120.363,-33.5156,-39.3192,90.3318,1
9850,7,15.5605,0.274879,-95.7514,213.808,1
9851,9831,85.6893,-18.2384,-59.4173,132.688,1
9852,9795,82.8958,-17.4409,-60.8575,135.931,1
9853,7,15.5623,0.271468,-95.7568,213.808,1
9854,9581,177.289,-79.5624,-22.2264,43.4019,1
9855,9841,124.876,-29.3533,-37.8766,86.6289,1
9856,9775,36.4769,-2.08689,-85.6889,190.73,1
9857,7,15.5623,0.271031,-95.757,213.808,1
9858,7,15.5623,0.271212,-95.7569,213.808,1
9859,7,15.5625,0.270888,-95.7574,213.808,1
9860,5389,31.8309,-2.52829,-87.8336,195.574,1
9861,7,15.5626,0.270974,-95.7576,213.808,1
9862,9657,80.122,-16.6275,-62.2454,139.136,1
9863,7,15.5622,0.271399,-95.7566,213.808,1
9864,7,15.5605,0.274639,-95.7515,213.808,1
9865,9775,36.477,-2.08738,-85.6893,190.73,1
9866,7,15.5623,0.271166,-95.7569,213.808,1
9867,9851,88.4793,-19.0209,-57.8798,129.409,1
9868,7,15.5605,0.274405,-95.7517,213.808,1
9869,8990,34.296,-1.6767,-86.8494,193.225,1
9870,9724,94.205,-20.2342,-54.5932,122.715,1
9871,9870,97.1004,-20.8613,-52.9129,119.32,1
9872,7,15.5621,0.271493,-95.7563,213.808,1
9873,7,15.5625,0.270957,-95.7575,213.808,1
9874,9519,40.8618,-2.91568,-83.1332,185.615,1
9875,7,15.5623,0.271322,-95.7568,213.808,1
9876,6905,23.6457,-0.18937,-92.0448,205.071,1
9877,7,15.5626,0.270929,-95.7575,213.808,1
9878,7,15.5625,0.271024,-95.7574,213.808,1
9879,7,15.5625,0.270918,-95.7575,213.808,1
9880,9501,77.365,-15.8085,-63.5858,142.308,1
9881,9738,160.05,-35.9205,-23.108,48.2513,1
9882,9865,38.6755,-2.56548,-84.5013,188.192,1
9883,7,15.5626,0.270899,-95.7575,213.808,1
9884,7,15.5622,0.271491,-95.7567,213.808,1
9885,7,15.5605,0.274671,-95.7517,213.808,1
9886,7,15.5605,0.274539,-95.7516,213.808,1
9887,9531,196.487,-81.6352,-16.3666,35.791,1
9888,9862,82.9027,-17.4298,-60.8671,135.932,1
9889,7,15.5606,0.274308,-95.7519,213.808,1
9890,7,15.5625,0.270792,-95.7574,213.808,1
9891,7,15.5624,0.271033,-95.7572,213.808,1
9892,7,15.5622,0.271561,-95.7565,213.808,1
9893,7,15.5606,0.274536,-95.752,213.808,1
9894,9046,219.468,-66.7489,-2.04085,25.7621,1
9895,7,15.5608,0.273745,-95.7528,213.808,1
9896,7,15.5604,0.274669,-95.7514,213.808,1
9897,9619,169.57,-79.5336,-23.1714,48.3235,1
9898,9231,192.929,-41.3654,-10.0076,14.9901,1
9899,7,15.5623,0.271146,-95.7569,213.808,1
9900,7,15.5626,0.271006,-95.7576,213.808,1
9901,7,15.5609,0.273702,-95.7529,213.808,1
9902,7,15.5624,0.271027,-95.7571,213.808,1
9903,7,15.5604,0.274553,-95.7512,213.808,1
9904,9851,88.4843,-19.022,-57.8873,129.408,1
9905,7,15.5605,0.274456,-95.7518,213.808,1
9906,5389,31.8308,-2.52767,-87.8333,195.574,1
9907,7,15.5625,0.271024,-95.7573,213.808,1
9908,7,15.5622,0.271661,-95.7565,213.808,1
9909,9584,118.464,-28.3169,-41.3956,93.978,1
9910,9498,152.962,-33.785,-25.8449,56.0665,1
9911,9594,172.148,-79.4803,-23.1993,46.7227,1
9912,7,15.5605,0.274761,-95.7516,213.808,1
9913,9904,91.301,-19.785,-56.3044,126.09,1
9914,7,15.5604,0.274817,-95.7514,213.808,1
9915,7,15.5624,0.271018,-95.7572,213.808,1
9916,8990,34.2957,-1.67727,-86.8492,193.225,1
9917,7,15.5605,0.27456,-95.7518,213.808,1
9918,9888,85.7208,-18.1879,-59.4569,132.691,1
9919,7,15.5605,0.274771,-95.7516,213.808,1
9920,7,15.5608,0.273772,-95.7527,213.808,1
9921,7,15.5604,0.274744,-95.7514,213.808,1
9922,7,15.5605,0.274678,-95.7515,213.808,1
9923,7,15.5606,0.27419,-95.7522,213.808,1
9924,7,15.5606,0.274252,-95.7521,213.808,1
9925,9007,32.1299,-1.31636,-87.9702,195.676,1
9926,9613,217.526,-73.7434,-3.55633,29.7246,1
9927,7,15.5622,0.271305,-95.7566,213.808,1
9928,5389,31.8309,-2.5274,-87.8334,195.574,1
9929,7,15.5607,0.274134,-95.7522,213.808,1
9930,9511,66.7716,-12.2939,-68.8799,154.648,1
9931,7,15.5607,0.273984,-95.7523,213.808,1
9932,9882,40.8924,-3.12623,-83.3002,185.611,1
9933,9738,160.06,-35.9224,-23.1208,48.2487,1
9934,7,15.5625,0.270779,-95.7574,213.808,1
9935,7,15.5625,0.271085,-95.7575,213.808,1
9936,9189,219.303,-62.8813,-1.96243,23.289,1
9937,7,15.5623,0.271465,-95.7569,213.808,1
9938,7,15.5624,0.271214,-95.7571,213.808,1
9939,7,15.5606,0.274262,-95.7519,213.808,1
9940,9871,100.011,-21.455,-51.1622,115.888,1
9941,7,15.5623,0.271147,-95.7569,213.808,1
9942,7,15.5623,0.271173,-95.7569,213.808,1
9943,7,15.5624,0.271137,-95.757,213.808,1
9944,7,15.5622,0.271389,-95.7567,213.808,1
9945,9918,88.5681,-18.8914,-57.9947,129.415,1
9946,7,15.5625,0.270867,-95.7573,213.808,1
9947,7,15.5625,0.271087,-95.7574,213.808,1
9948,7,15.562,0.271633,-95.7562,213.808,1
9949,9882,40.8924,-3.12599,-83.3002,185.611,1
9950,7,15.5622,0.271272,-95.7567,213.808,1
9951,7,15.5625,0.271022,-95.7574,213.808,1
9952,7,15.5624,0.27088,-95.7572,213.808,1
9953,9870,97.1017,-20.8589,-52.9161,119.32,1
9954,7,15.5625,0.270792,-95.7574,213.808,1
9955,7,15.5623,0.271153,-95.7569,213.808,1
9956,14,29.7743,-1.96866,-88.9884,197.997,1
9957,7780,180.875,-32.2813,-6.72133,26.9241,1
9958,5514,211.357,-48.519,-3.21912,11.8972,1
9959,7,15.5605,0.274561,-95.7515,213.808,1
9960,7,15.5607,0.274046,-95.7524,213.808,1
9961,9918,88.5683,-18.8929,-57.9953,129.415,1
9962,9670,164.593,-79.7438,-21.9818,51.2011,1
9963,7,15.5625,0.270982,-95.7573,213.808,1
9964,7,15.5605,0.274542,-95.7516,213.808,1
9965,7,15.5624,0.27116,-95.7571,213.808,1
9966,9511,66.7686,-12.2937,-68.8757,154.649,1
9967,9738,160.057,-35.9277,-23.1191,48.2487,1
9968,9594,172.148,-79.4808,-23.199,46.7228,1
9969,7,15.5625,0.270916,-95.7573,213.808,1
9970,7,15.5625,0.270968,-95.7573,213.808,1
9971,7,15.5621,0.271557,-95.7564,213.808,1
9972,8428,25.7306,-0.412392,-91.0631,202.784,1
9973,7,15.5624,0.271146,-95.7571,213.808,1
9974,7,15.5625,0.270784,-95.7574,213.808,1
9975,9961,91.4396,-19.5431,-56.4747,126.105,1
9976,9594,172.148,-79.4816,-23.1988,46.7233,1
9977,7,15.5624,0.270925,-95.7572,213.808,1
9978,7,15.5625,0.270851,-95.7575,213.808,1
9979,7,15.5625,0.27095,-95.7574,213.808,1
9980,7,15.5622,0.271326,-95.7566,213.808,1
9981,7,15.5624,0.271059,-95.7572,213.808,1
9982,9581,177.289,-79.5637,-22.223,43.4013,1
9983,9498,152.965,-33.7777,-25.8519,56.0691,1
9984,7,15.5605,0.274664,-95.7515,213.808,1
9985,9684,121.665,-28.8356,-39.6694,90.3213,1
9986,9684,121.665,-28.8349,-39.6691,90.3213,1
9987,9855,128.122,-29.846,-36.0611,82.9034,1
9988,6687,145.621,-28.7891,-18.1055,61.1133,1
9989,9949,43.1302,-3.76575,-82.0937,182.989,1
9990,9710,218.979,-70.1399,-3.75159,27.9268,1
9991,7,15.5625,0.270919,-95.7572,213.808,1
9992,7,15.5626,0.2709,-95.7574,213.808,1
9993,7,15.5624,0.271257,-95.7571,213.808,1
9994,9918,88.5684,-18.892,-57.9953,129.415,1
9995,7,15.5625,0.270885,-95.7573,213.808,1
9996,7,15.5606,0.274616,-95.7518,213.808,1
9997,7,15.5606,0.274346,-95.7519,213.808,1
9998,7824,218.484,-59.0491,-1.99381,20.6766,1
9999,14,29.7744,-1.9682,-88.9883,197.997,1
10000,7,15.5625,0.270938,-95.7574,213.808,1
10001,7824,218.495,-59.0474,-1.97868,20.6845,1
10002,7,15.5608,0.273967,-95.7526,213.808,1
10003,7,15.5625,0.270755,-95.7574,213.808,1
10004,7,15.5626,0.270839,-95.7575,213.808,1
10005,7,15.5621,0.271449,-95.7564,213.808,1
10006,7,15.5624,0.271003,-95.7571,213.808,1
10007,7,15.5623,0.271352,-95.7569,213.808,1
10008,7,15.5626,0.270985,-95.7575,213.808,1
10009,7,15.5624,0.271028,-95.7572,213.808,1
10010,9882,40.8926,-3.12658,-83.3008,185.611,1
10011,7,15.5625,0.270841,-95.7573,213.808,1
10012,9427,71.9685,-14.1069,-66.23,148.549,1
10013,5072,33.8753,-3.16104,-86.6044,193.11,1
10014,7227,117.629,-31.6375,-41.1271,93.8806,1
10015,14,29.7747,-1.96782,-88.9888,197.997,1
10016,7,15.5625,0.270842,-95.7573,213.808,1
10017,7,15.5626,0.270972,-95.7576,213.808,1
10018,7,15.5606,0.274749,-95.7519,213.808,1
10019,7,15.5623,0.271132,-95.7568,213.808,1
10020,7,15.5606,0.274585,-95.7519,213.808,1
10021,7,15.5625,0.271105,-95.7573,213.808,1
10022,9777,83.2337,-27.1802,-50.285,129.165,1
10023,9007,32.1303,-1.31668,-87.971,195.676,1
10024,9348,121.279,-42.8262,-22.1148,82.0821,1
10025,7,15.5622,0.271554,-95.7566,213.808,1
10026,7,15.5626,0.271015,-95.7576,213.808,1
10027,10023,34.2964,-1.69177,-86.8571,193.224,1
10028,7,15.5624,0.27106,-95.7572,213.808,1
10029,7,15.5625,0.270788,-95.7574,213.808,1
10030,9231,192.924,-41.3593,-10.0021,14.9925,1
10031,4445,214.283,-52.3234,-3.23634,14.8282,1
10032,7,15.5623,0.271281,-95.7569,213.808,1
10033,7771,206.531,-50.0431,-6.33276,9.09717,1
10034,7,15.5623,0.271367,-95.7567,213.808,1
10035,7,15.5606,0.274282,-95.7519,213.808,1
10036,7,15.5622,0.271312,-95.7567,213.808,1
10037,7,15.5625,0.270902,-95.7574,213.808,1
10038,7,15.5624,0.270953,-95.7573,213.808,1
10039,7,15.5619,0.271802,-95.756,213.808,1
10040,7,15.562,0.271964,-95.756,213.808,1
10041,7,15.5623,0.271313,-95.757,213.808,1
10042,7,15.5623,0.271346,-95.7568,213.808,1
10043,7,15.5605,0.274482,-95.7517,213.808,1
10044,7,15.5624,0.27112,-95.7571,213.808,1
10045,7,15.5623,0.271282,-95.7568,213.808,1
10046,7,15.5625,0.271026,-95.7574,213.808,1
10047,6849,216.797,-55.4484,-2.49321,17.8341,1
10048,7,15.5624,0.271125,-95.7572,213.808,1
10049,9989,45.3845,-4.46072,-80.864,180.33,1
10050,9887,194.036,-81.6123,-17.952,36.84,1
10051,7,15.5605,0.274555,-95.7518,213.808,1
10052,10049,47.6433,-5.17465,-79.5661,177.631,1
10053,9511,66.7706,-12.2932,-68.8782,154.648,1
10054,7794,204.005,-44.8947,-5.30602,8.38189,1
10055,7,15.5606,0.274094,-95.752,213.808,1
10056,7,15.5625,0.270887,-95.7575,213.808,1
10057,7,15.5606,0.274512,-95.7519,213.808,1
10058,9888,85.7209,-18.1893,-59.4572,132.691,1
10059,7,15.5624,0.271225,-95.7571,213.808,1
10060,41,92.2604,-30.7691,-46.272,118.822,1
10061,7,15.5626,0.270934,-95.7576,213.808,1
10062,7,15.5625,0.271201,-95.7572,213.808,1
10063,10050,191.632,-81.5366,-19.4961,38.009,1
10064,7005,111.494,-29.5129,-44.3232,101.082,1
10065,9792,65.5777,-19.797,-64.0398,151.93,1
10066,7,15.5605,0.274907,-95.7514,213.808,1
10067,7,15.5624,0.270933,-95.7572,213.808,1
10068,7,15.5624,0.271058,-95.7571,213.808,1
10069,7,15.5625,0.270797,-95.7573,213.808,1
10070,9738,160.058,-35.9265,-23.12,48.2487,1
10071,10063,189.241,-81.4615,-20.9509,39.3004,1
10072,7,15.5606,0.274491,-95.752,213.808,1
10073,9122,208.926,-53.181,-5.55429,10.9839,1
10074,7,15.5607,0.273884,-95.7523,213.808,1
10075,7,15.5626,0.271046,-95.7576,213.808,1
10076,9862,82.903,-17.4298,-60.8669,135.931,1
10077,9983,156.55,-34.8792,-24.6567,52.1965,1
10078,10071,186.82,-81.4069,-22.2409,40.6786,1
10079,7,15.5604,0.274498,-95.7514,213.808,1
10080,9146,61.7303,-10.4518,-71.4797,160.599,1
10081,7,15.5623,0.271172,-95.7568,213.808,1
10082,7,15.5623,0.271326,-95.7568,213.808,1
10083,10078,184.328,-81.3713,-23.2469,42.0738,1
10084,9447,74.6456,-14.9711,-64.9131,145.446,1
10085,10077,160.043,-35.9267,-23.0942,48.2488,1
10086,7611,132.251,-38.389,-31.3874,75.5641,1
10087,7,15.5625,0.270901,-95.7575,213.808,1
10088,7,15.5623,0.271131,-95.7569,213.808,1
10089,7,15.5626,0.27102,-95.7576,213.808,1
10090,7,15.5624,0.2709,-95.7572,213.808,1
10091,7,15.5621,0.271488,-95.7563,213.808,1
10092,8054,208.613,-53.3905,-5.63917,10.8389,1
10093,10078,184.328,-81.3709,-23.2475,42.0738,1
10094,7,15.5604,0.274429,-95.7514,213.808,1
10095,7,15.5604,0.274613,-95.7514,213.808,1
10096,7,15.5624,0.271075,-95.7572,213.808,1
10097,7,15.5604,0.274618,-95.7513,213.808,1
10098,7,15.561,0.273424,-95.7533,213.808,1
10099,9208,64.2392,-11.3675,-70.1947,157.641,1
10100,7,15.5623,0.271151,-95.7568,213.808,1
10101,7,15.5624,0.271029,-95.7571,213.808,1
10102,7,15.5605,0.274789,-95.7516,213.808,1
10103,9231,192.938,-41.3715,-10.0171,14.989,1
10104,41,92.2609,-30.773,-46.2746,118.822,1
10105,7,15.5625,0.270862,-95.7574,213.808,1
10106,7,15.5622,0.271416,-95.7566,213.808,1
10107,9098,185.468,-39.9295,-12.8352,21.8482,1
10108,7,15.5625,0.271146,-95.7573,213.808,1
10109,10010,43.1311,-3.77295,-82.0999,182.99,1
10110,7,15.5623,0.27118,-95.757,213.808,1
10111,9975,94.3249,-20.1745,-54.8856,122.757,1
10112,9862,82.9021,-17.4299,-60.8662,135.932,1
10113,8374,177.851,-38.3559,-15.0746,29.2133,1
10114,10077,160.038,-35.9381,-23.0914,48.2485,1
10115,7,15.5625,0.270754,-95.7574,213.808,1
10116,7,15.5623,0.271278,-95.7569,213.808,1
10117,7,15.5607,0.274157,-95.7524,213.808,1
10118,7,15.5624,0.271202,-95.7571,213.808,1
10119,7,15.5623,0.271214,-95.7568,213.808,1
10120,7,15.5623,0.271394,-95.7569,213.808,1
10121,9930,69.3433,-13.2249,-67.5625,151.619,1
