witness_x,witness_y,witness_z,witness_cost,rep_x,rep_y,rep_z,rep_cost
53.7079,-10.5421,-68.9886,inf,53.7079,-10.5421,-68.9886,166.486
53.7073,-10.5403,-68.9865,inf,53.7073,-10.5403,-68.9865,166.486
53.7076,-10.5418,-68.988,inf,53.7076,-10.5418,-68.988,166.486
53.7081,-10.5418,-68.9884,inf,53.7081,-10.5418,-68.9884,166.486
53.7065,-10.5413,-68.9866,inf,53.7065,-10.5413,-68.9866,166.487
53.7078,-10.5411,-68.9876,inf,53.7078,-10.5411,-68.9876,166.486
155.737,-33.5409,-8.83565,inf,155.737,-33.5409,-8.83565,48.0435
53.7082,-10.5418,-68.9885,inf,53.7082,-10.5418,-68.9885,166.486
53.7065,-10.541,-68.9863,inf,53.7065,-10.541,-68.9863,166.487
53.7084,-10.5405,-68.9876,inf,53.7084,-10.5405,-68.9876,166.486
53.7072,-10.5417,-68.9875,inf,53.7072,-10.5417,-68.9875,166.487
53.7074,-10.5406,-68.9868,inf,53.7074,-10.5406,-68.9868,166.486
53.7068,-10.5448,-68.9896,inf,53.7068,-10.5448,-68.9896,166.487
53.7068,-10.5469,-68.9912,inf,53.7068,-10.5469,-68.9912,166.487
53.706,-10.5423,-68.9869,inf,53.706,-10.5423,-68.9869,166.487
53.7074,-10.5413,-68.9874,inf,53.7074,-10.5413,-68.9874,166.487
53.7084,-10.5408,-68.9878,inf,53.7084,-10.5408,-68.9878,166.486
53.7075,-10.5418,-68.9878,inf,53.7075,-10.5418,-68.9878,166.487
53.7076,-10.5408,-68.9872,inf,53.7076,-10.5408,-68.9872,166.486
80.0873,-26.3244,-51.3121,inf,80.0873,-26.3244,-51.3121,132.561
53.7066,-10.5419,-68.9871,inf,53.7066,-10.5419,-68.9871,166.487
53.7063,-10.5415,-68.9864,inf,53.7063,-10.5415,-68.9864,166.487
137.619,-35.2713,-19.0533,inf,137.619,-35.2713,-19.0533,66.8678
53.7067,-10.5432,-68.9882,inf,53.7067,-10.5432,-68.9882,166.487
53.7061,-10.5412,-68.986,inf,53.7061,-10.5412,-68.986,166.487
53.7078,-10.5415,-68.9879,inf,53.7078,-10.5415,-68.9879,166.486
53.7066,-10.5417,-68.9868,inf,53.7066,-10.5417,-68.9868,166.487
53.7077,-10.5414,-68.9878,inf,53.7077,-10.5414,-68.9878,166.486
133.627,-36.5011,-20.4821,inf,133.627,-36.5011,-20.4821,70.7612
134.148,-35.5256,-21.1695,inf,134.148,-35.5256,-21.1695,70.6695
53.7074,-10.5413,-68.9874,inf,53.7074,-10.5413,-68.9874,166.487
53.7069,-10.5444,-68.9893,inf,53.7069,-10.5444,-68.9893,166.487
53.7071,-10.5437,-68.9891,inf,53.7071,-10.5437,-68.9891,166.487
53.7082,-10.5427,-68.9892,inf,53.7082,-10.5427,-68.9892,166.486
53.7072,-10.5421,-68.9878,inf,53.7072,-10.5421,-68.9878,166.487
159.709,-33.1021,-7.38269,inf,159.709,-33.1021,-7.38269,44.3104
53.708,-10.5412,-68.9879,inf,53.708,-10.5412,-68.9879,166.486
53.7076,-10.5447,-68.9903,inf,53.7076,-10.5447,-68.9903,166.487
53.708,-10.5406,-68.9873,inf,53.708,-10.5406,-68.9873,166.486
53.707,-10.5408,-68.9866,inf,53.707,-10.5408,-68.9866,166.487
98.4227,-32.6027,-43.1744,inf,98.4227,-32.6027,-43.1744,111.735
53.7066,-10.5425,-68.9875,inf,53.7066,-10.5425,-68.9875,166.487
92.2624,-30.7732,-46.2772,inf,92.2624,-30.7732,-46.2772,118.822
53.7078,-10.543,-68.9891,inf,53.7078,-10.543,-68.9891,166.487
159.707,-33.0997,-7.36994,inf,159.707,-33.0997,-7.36994,44.3108
53.7079,-10.5411,-68.9877,inf,53.7079,-10.5411,-68.9877,166.486
53.7071,-10.542,-68.9876,inf,53.7071,-10.542,-68.9876,166.487
53.7076,-10.5415,-68.9877,inf,53.7076,-10.5415,-68.9877,166.486
92.2613,-30.7751,-46.2754,inf,92.2613,-30.7751,-46.2754,118.822
101.524,-33.4596,-41.5133,inf,101.524,-33.4596,-41.5133,108.141
53.7062,-10.5422,-68.9869,inf,53.7062,-10.5422,-68.9869,166.487
104.618,-34.3168,-39.7648,inf,104.618,-34.3168,-39.7648,104.522
53.7072,-10.5412,-68.9871,inf,53.7072,-10.5412,-68.9871,166.487
55.6184,-11.6515,-66.8322,inf,55.6184,-11.6515,-66.8322,163.656
53.707,-10.5415,-68.9872,inf,53.707,-10.5415,-68.9872,166.487
53.7071,-10.544,-68.9893,inf,53.7071,-10.544,-68.9893,166.487
159.713,-33.106,-7.4114,inf,159.713,-33.106,-7.4114,44.3098
53.7062,-10.5412,-68.9861,inf,53.7062,-10.5412,-68.9861,166.487
53.7077,-10.5422,-68.9884,inf,53.7077,-10.5422,-68.9884,166.486
53.7076,-10.5406,-68.987,inf,53.7076,-10.5406,-68.987,166.486
53.7063,-10.5416,-68.9866,inf,53.7063,-10.5416,-68.9866,166.487
53.7072,-10.5443,-68.9896,inf,53.7072,-10.5443,-68.9896,166.487
53.7082,-10.5425,-68.9891,inf,53.7082,-10.5425,-68.9891,166.486
53.7074,-10.5409,-68.9871,inf,53.7074,-10.5409,-68.9871,166.487
53.7081,-10.5405,-68.9874,inf,53.7081,-10.5405,-68.9874,166.486
159.705,-33.0978,-7.35858,inf,159.705,-33.0978,-7.35858,44.3112
53.7071,-10.5407,-68.9866,inf,53.7071,-10.5407,-68.9866,166.487
53.7065,-10.5427,-68.9876,inf,53.7065,-10.5427,-68.9876,166.487
53.7066,-10.5429,-68.9879,inf,53.7066,-10.5429,-68.9879,166.487
53.7078,-10.5412,-68.9876,inf,53.7078,-10.5412,-68.9876,166.486
53.7059,-10.5409,-68.9856,inf,53.7059,-10.5409,-68.9856,166.487
53.7078,-10.5426,-68.9888,inf,53.7078,-10.5426,-68.9888,166.486
104.619,-34.3122,-39.7643,inf,104.619,-34.3122,-39.7643,104.522
53.7079,-10.541,-68.9877,inf,53.7079,-10.541,-68.9877,166.486
53.7068,-10.5421,-68.9875,inf,53.7068,-10.5421,-68.9875,166.487
53.7062,-10.5457,-68.9897,inf,53.7062,-10.5457,-68.9897,166.488
53.7078,-10.5408,-68.9874,inf,53.7078,-10.5408,-68.9874,166.486
53.7081,-10.5416,-68.9883,inf,53.7081,-10.5416,-68.9883,166.486
53.7076,-10.541,-68.9873,inf,53.7076,-10.541,-68.9873,166.486
53.7076,-10.5409,-68.9872,inf,53.7076,-10.5409,-68.9872,166.486
53.7071,-10.5455,-68.9904,inf,53.7071,-10.5455,-68.9904,166.487
159.715,-33.1016,-7.41242,inf,159.715,-33.1016,-7.41242,44.3104
53.7078,-10.5442,-68.9902,inf,53.7078,-10.5442,-68.9902,166.487
53.7073,-10.5404,-68.9866,inf,53.7073,-10.5404,-68.9866,166.486
159.713,-33.1065,-7.41019,inf,159.713,-33.1065,-7.41019,44.3095
53.7074,-10.5412,-68.9873,inf,53.7074,-10.5412,-68.9873,166.487
53.7074,-10.5407,-68.9869,inf,53.7074,-10.5407,-68.9869,166.486
53.7075,-10.5427,-68.9886,inf,53.7075,-10.5427,-68.9886,166.487
53.7067,-10.5438,-68.9887,inf,53.7067,-10.5438,-68.9887,166.487
53.7073,-10.5411,-68.9872,inf,53.7073,-10.5411,-68.9872,166.487
117.122,-36.5287,-31.7462,inf,117.122,-36.5287,-31.7462,89.767
53.7072,-10.5416,-68.9874,inf,53.7072,-10.5416,-68.9874,166.487
53.7071,-10.546,-68.9908,inf,53.7071,-10.546,-68.9908,166.487
53.7068,-10.5426,-68.9878,inf,53.7068,-10.5426,-68.9878,166.487
53.7073,-10.5425,-68.9883,inf,53.7073,-10.5425,-68.9883,166.487
113.949,-36.2537,-33.8672,inf,113.949,-36.2537,-33.8672,93.4917
53.7062,-10.5427,-68.9872,inf,53.7062,-10.5427,-68.9872,166.487
159.708,-33.0983,-7.37426,inf,159.708,-33.0983,-7.37426,44.3117
53.7082,-10.5429,-68.9894,inf,53.7082,-10.5429,-68.9894,166.486
53.7072,-10.5428,-68.9884,inf,53.7072,-10.5428,-68.9884,166.487
110.812,-35.7751,-35.92,inf,110.812,-35.7751,-35.92,97.1965
107.692,-35.191,-37.9022,inf,107.692,-35.191,-37.9022,100.88
53.7073,-10.5423,-68.9881,inf,53.7073,-10.5423,-68.9881,166.487
53.7075,-10.5461,-68.9912,inf,53.7075,-10.5461,-68.9912,166.487
53.7073,-10.5414,-68.9873,inf,53.7073,-10.5414,-68.9873,166.487
53.706,-10.5411,-68.9858,inf,53.706,-10.5411,-68.9858,166.487
53.7073,-10.5426,-68.9884,inf,53.7073,-10.5426,-68.9884,166.487
92.2609,-30.773,-46.2736,inf,92.2609,-30.773,-46.2736,118.822
53.7075,-10.5426,-68.9886,inf,53.7075,-10.5426,-68.9886,166.487
53.7081,-10.5416,-68.9883,inf,53.7081,-10.5416,-68.9883,166.486
53.7061,-10.5417,-68.9865,inf,53.7061,-10.5417,-68.9865,166.487
53.706,-10.5531,-68.9949,inf,53.706,-10.5531,-68.9949,166.488
53.7077,-10.5449,-68.9905,inf,53.7077,-10.5449,-68.9905,166.487
134.151,-35.5251,-21.1725,inf,134.151,-35.5251,-21.1725,70.6675
53.7074,-10.5438,-68.9894,inf,53.7074,-10.5438,-68.9894,166.487
53.7068,-10.5407,-68.9863,inf,53.7068,-10.5407,-68.9863,166.487
53.708,-10.5424,-68.9889,inf,53.708,-10.5424,-68.9889,166.486
53.7066,-10.5407,-68.9862,inf,53.7066,-10.5407,-68.9862,166.487
53.7076,-10.5438,-68.9896,inf,53.7076,-10.5438,-68.9896,166.487
53.7073,-10.5408,-68.9869,inf,53.7073,-10.5408,-68.9869,166.487
53.7079,-10.5405,-68.9872,inf,53.7079,-10.5405,-68.9872,166.486
53.7077,-10.5417,-68.988,inf,53.7077,-10.5417,-68.988,166.486
53.7063,-10.5463,-68.9902,inf,53.7063,-10.5463,-68.9902,166.488
55.6146,-11.58,-66.7863,inf,55.6146,-11.58,-66.7863,163.657
53.7081,-10.5424,-68.9889,inf,53.7081,-10.5424,-68.9889,166.486
53.7055,-10.5417,-68.9857,inf,53.7055,-10.5417,-68.9857,166.487
53.7071,-10.5418,-68.9875,inf,53.7071,-10.5418,-68.9875,166.487
53.7083,-10.5404,-68.9875,inf,53.7083,-10.5404,-68.9875,166.486
163.853,-32.8957,-6.53665,inf,163.853,-32.8957,-6.53665,40.5198
42.013,-5.31046,-80.5263,inf,42.013,-5.31046,-80.5263,182.87
42.0128,-5.31154,-80.527,inf,42.0128,-5.31154,-80.527,182.87
42.0133,-5.31073,-80.5271,inf,42.0133,-5.31073,-80.5271,182.87
101.51,-33.4857,-41.4984,inf,101.51,-33.4857,-41.4984,108.144
107.69,-35.1912,-37.9008,inf,107.69,-35.1912,-37.9008,100.881
42.0129,-5.31041,-80.5264,inf,42.0129,-5.31041,-80.5264,182.87
42.0138,-5.31174,-80.5286,inf,42.0138,-5.31174,-80.5286,182.87
42.0126,-5.31168,-80.5268,inf,42.0126,-5.31168,-80.5268,182.871
42.013,-5.31076,-80.5266,inf,42.013,-5.31076,-80.5266,182.87
42.0135,-5.31066,-80.5272,inf,42.0135,-5.31066,-80.5272,182.87
42.0135,-5.31027,-80.5271,inf,42.0135,-5.31027,-80.5271,182.87
42.0132,-5.31214,-80.5281,inf,42.0132,-5.31214,-80.5281,182.87
42.0135,-5.31193,-80.5284,inf,42.0135,-5.31193,-80.5284,182.87
42.0129,-5.31347,-80.5287,inf,42.0129,-5.31347,-80.5287,182.871
42.0135,-5.31133,-80.5279,inf,42.0135,-5.31133,-80.5279,182.87
44.0048,-6.05157,-78.8177,inf,44.0048,-6.05157,-78.8177,180.217
42.0142,-5.3104,-80.528,inf,42.0142,-5.3104,-80.528,182.87
66.1048,-19.0699,-57.0981,inf,66.1048,-19.0699,-57.0981,148.811
42.0139,-5.31028,-80.5277,inf,42.0139,-5.31028,-80.5277,182.87
42.0133,-5.31036,-80.527,inf,42.0133,-5.31036,-80.527,182.87
137.641,-35.2314,-19.0823,inf,137.641,-35.2314,-19.0823,66.8647
42.0128,-5.31182,-80.5271,inf,42.0128,-5.31182,-80.5271,182.87
42.0134,-5.31075,-80.5271,inf,42.0134,-5.31075,-80.5271,182.87
42.0137,-5.31072,-80.5276,inf,42.0137,-5.31072,-80.5276,182.87
42.0127,-5.31116,-80.5266,inf,42.0127,-5.31116,-80.5266,182.87
42.0127,-5.31411,-80.5289,inf,42.0127,-5.31411,-80.5289,182.871
95.3229,-31.7576,-44.7615,inf,95.3229,-31.7576,-44.7615,115.298
42.0136,-5.31076,-80.5276,inf,42.0136,-5.31076,-80.5276,182.87
42.013,-5.31046,-80.5266,inf,42.013,-5.31046,-80.5266,182.87
42.0138,-5.31187,-80.5287,inf,42.0138,-5.31187,-80.5287,182.87
42.0126,-5.31101,-80.5263,inf,42.0126,-5.31101,-80.5263,182.87
42.0137,-5.31078,-80.5278,inf,42.0137,-5.31078,-80.5278,182.87
42.0136,-5.31031,-80.5272,inf,42.0136,-5.31031,-80.5272,182.87
42.0135,-5.3108,-80.5274,inf,42.0135,-5.3108,-80.5274,182.87
42.0134,-5.31039,-80.5271,inf,42.0134,-5.31039,-80.5271,182.87
42.0142,-5.31045,-80.5282,inf,42.0142,-5.31045,-80.5282,182.87
42.0132,-5.31325,-80.529,inf,42.0132,-5.31325,-80.529,182.871
42.014,-5.31011,-80.5276,inf,42.014,-5.31011,-80.5276,182.87
92.2609,-30.7721,-46.2733,inf,92.2609,-30.7721,-46.2733,118.822
42.0132,-5.31056,-80.5268,inf,42.0132,-5.31056,-80.5268,182.87
168.043,-32.9836,-6.06383,inf,168.043,-32.9836,-6.06383,36.7093
98.407,-32.6762,-43.1771,inf,98.407,-32.6762,-43.1771,111.739
42.0136,-5.31108,-80.5279,inf,42.0136,-5.31108,-80.5279,182.87
42.0136,-5.31133,-80.5281,inf,42.0136,-5.31133,-80.5281,182.87
42.0128,-5.31019,-80.5261,inf,42.0128,-5.31019,-80.5261,182.87
42.0132,-5.31045,-80.5269,inf,42.0132,-5.31045,-80.5269,182.87
42.0129,-5.31192,-80.5276,inf,42.0129,-5.31192,-80.5276,182.871
42.0129,-5.31247,-80.5281,inf,42.0129,-5.31247,-80.5281,182.871
42.013,-5.31108,-80.5268,inf,42.013,-5.31108,-80.5268,182.87
42.0127,-5.31263,-80.5277,inf,42.0127,-5.31263,-80.5277,182.871
42.0126,-5.31136,-80.5265,inf,42.0126,-5.31136,-80.5265,182.871
42.0141,-5.31033,-80.5279,inf,42.0141,-5.31033,-80.5279,182.87
42.0135,-5.31086,-80.5275,inf,42.0135,-5.31086,-80.5275,182.87
95.3572,-31.5879,-44.7597,inf,95.3572,-31.5879,-44.7597,115.293
42.0127,-5.31041,-80.526,inf,42.0127,-5.31041,-80.526,182.87
42.0131,-5.31224,-80.528,inf,42.0131,-5.31224,-80.528,182.87
120.301,-36.7133,-29.5415,inf,120.301,-36.7133,-29.5415,86.0302
42.0136,-5.31068,-80.5276,inf,42.0136,-5.31068,-80.5276,182.87
42.0137,-5.31203,-80.5288,inf,42.0137,-5.31203,-80.5288,182.87
42.0132,-5.31031,-80.5266,inf,42.0132,-5.31031,-80.5266,182.87
42.0133,-5.31061,-80.5268,inf,42.0133,-5.31061,-80.5268,182.87
42.013,-5.31047,-80.5267,inf,42.013,-5.31047,-80.5267,182.87
77.0546,-25.2181,-52.3889,inf,77.0546,-25.2181,-52.3889,135.92
42.0133,-5.31037,-80.5269,inf,42.0133,-5.31037,-80.5269,182.87
42.0135,-5.31149,-80.528,inf,42.0135,-5.31149,-80.528,182.87
42.0128,-5.3117,-80.5271,inf,42.0128,-5.3117,-80.5271,182.87
42.0131,-5.31016,-80.5265,inf,42.0131,-5.31016,-80.5265,182.87
42.0134,-5.31073,-80.5273,inf,42.0134,-5.31073,-80.5273,182.87
42.013,-5.31148,-80.5271,inf,42.013,-5.31148,-80.5271,182.87
42.0136,-5.31195,-80.5285,inf,42.0136,-5.31195,-80.5285,182.87
98.5293,-32.0682,-43.1861,inf,98.5293,-32.0682,-43.1861,111.727
42.0138,-5.31092,-80.5279,inf,42.0138,-5.31092,-80.5279,182.87
42.0139,-5.31093,-80.5282,inf,42.0139,-5.31093,-80.5282,182.87
42.0132,-5.31104,-80.5274,inf,42.0132,-5.31104,-80.5274,182.87
42.0136,-5.31049,-80.5273,inf,42.0136,-5.31049,-80.5273,182.87
42.0133,-5.31054,-80.5271,inf,42.0133,-5.31054,-80.5271,182.87
42.0137,-5.31091,-80.5278,inf,42.0137,-5.31091,-80.5278,182.87
42.0128,-5.31327,-80.5285,inf,42.0128,-5.31327,-80.5285,182.871
42.0141,-5.31057,-80.5281,inf,42.0141,-5.31057,-80.5281,182.87
42.013,-5.31069,-80.5266,inf,42.013,-5.31069,-80.5266,182.87
42.0132,-5.31131,-80.5275,inf,42.0132,-5.31131,-80.5275,182.87
42.0135,-5.31171,-80.5282,inf,42.0135,-5.31171,-80.5282,182.87
172.226,-33.3781,-5.8463,inf,172.226,-33.3781,-5.8463,32.8918
42.0133,-5.31043,-80.5269,inf,42.0133,-5.31043,-80.5269,182.87
42.0137,-5.31092,-80.5279,inf,42.0137,-5.31092,-80.5279,182.87
176.393,-33.9111,-5.64476,inf,176.393,-33.9111,-5.64476,29.1207
180.522,-34.5396,-5.42409,inf,180.522,-34.5396,-5.42409,25.4526
42.0135,-5.31138,-80.5279,inf,42.0135,-5.31138,-80.5279,182.87
42.0135,-5.31024,-80.5271,inf,42.0135,-5.31024,-80.5271,182.87
42.0134,-5.31019,-80.5268,inf,42.0134,-5.31019,-80.5268,182.87
42.0132,-5.31257,-80.5285,inf,42.0132,-5.31257,-80.5285,182.871
148.088,-34.5479,-12.306,inf,148.088,-34.5479,-12.306,55.543
42.0137,-5.31054,-80.5275,inf,42.0137,-5.31054,-80.5275,182.87
42.0127,-5.31018,-80.526,inf,42.0127,-5.31018,-80.526,182.87
134.148,-35.5272,-21.1687,inf,134.148,-35.5272,-21.1687,70.6684
42.0129,-5.31172,-80.5273,inf,42.0129,-5.31172,-80.5273,182.87
42.0134,-5.31021,-80.527,inf,42.0134,-5.31021,-80.527,182.87
42.0138,-5.31017,-80.5275,inf,42.0138,-5.31017,-80.5275,182.87
42.0131,-5.30998,-80.5264,inf,42.0131,-5.30998,-80.5264,182.87
42.0136,-5.31034,-80.5273,inf,42.0136,-5.31034,-80.5273,182.87
44.0106,-6.04804,-78.8218,inf,44.0106,-6.04804,-78.8218,180.215
42.013,-5.31111,-80.5269,inf,42.013,-5.31111,-80.5269,182.87
123.486,-36.8452,-27.2602,inf,123.486,-36.8452,-27.2602,82.2835
148.089,-34.5424,-12.3111,inf,148.089,-34.5424,-12.3111,55.5453
42.0131,-5.31138,-80.5274,inf,42.0131,-5.31138,-80.5274,182.87
42.0126,-5.3109,-80.5263,inf,42.0126,-5.3109,-80.5263,182.87
42.0133,-5.3102,-80.5268,inf,42.0133,-5.3102,-80.5268,182.87
42.0141,-5.31041,-80.5279,inf,42.0141,-5.31041,-80.5279,182.87
168.043,-32.9822,-6.06369,inf,168.043,-32.9822,-6.06369,36.7101
42.0141,-5.31018,-80.5278,inf,42.0141,-5.31018,-80.5278,182.87
107.702,-35.1174,-37.8908,inf,107.702,-35.1174,-37.8908,100.877
42.0137,-5.3114,-80.5282,inf,42.0137,-5.3114,-80.5282,182.87
42.0136,-5.31128,-80.5279,inf,42.0136,-5.31128,-80.5279,182.87
42.0134,-5.31075,-80.5271,inf,42.0134,-5.31075,-80.5271,182.87
44.0053,-6.06694,-78.8255,inf,44.0053,-6.06694,-78.8255,180.216
42.0142,-5.31011,-80.5279,inf,42.0142,-5.31011,-80.5279,182.87
42.013,-5.31031,-80.5265,inf,42.013,-5.31031,-80.5265,182.87
55.6044,-11.7169,-66.8602,inf,55.6044,-11.7169,-66.8602,163.664
42.0131,-5.31134,-80.5274,inf,42.0131,-5.31134,-80.5274,182.87
184.533,-35.6175,-5.35982,inf,184.533,-35.6175,-5.35982,21.7902
42.0132,-5.31047,-80.5269,inf,42.0132,-5.31047,-80.5269,182.87
42.0136,-5.31102,-80.5277,inf,42.0136,-5.31102,-80.5277,182.87
42.0134,-5.30986,-80.5267,inf,42.0134,-5.30986,-80.5267,182.87
42.0131,-5.31067,-80.5266,inf,42.0131,-5.31067,-80.5266,182.87
188.254,-37.338,-5.40074,inf,188.254,-37.338,-5.40074,18.0962
117.099,-36.5971,-31.7243,inf,117.099,-36.5971,-31.7243,89.7703
95.3569,-31.5886,-44.7578,inf,95.3569,-31.5886,-44.7578,115.293
45.9753,-6.94371,-77.0675,inf,45.9753,-6.94371,-77.0675,177.53
42.0135,-5.3121,-80.5285,inf,42.0135,-5.3121,-80.5285,182.87
95.3197,-31.765,-44.7579,inf,95.3197,-31.765,-44.7579,115.299
42.0129,-5.31121,-80.5269,inf,42.0129,-5.31121,-80.5269,182.87
42.0137,-5.31182,-80.5285,inf,42.0137,-5.31182,-80.5285,182.87
42.0144,-5.31049,-80.5284,inf,42.0144,-5.31049,-80.5284,182.87
42.0135,-5.31143,-80.528,inf,42.0135,-5.31143,-80.528,182.87
42.0137,-5.31051,-80.5276,inf,42.0137,-5.31051,-80.5276,182.87
42.0131,-5.31121,-80.5271,inf,42.0131,-5.31121,-80.5271,182.87
42.0132,-5.31142,-80.5274,inf,42.0132,-5.31142,-80.5274,182.87
101.502,-33.5346,-41.5056,inf,101.502,-33.5346,-41.5056,108.146
191.528,-39.7356,-5.39191,inf,191.528,-39.7356,-5.39191,14.36
42.0132,-5.31011,-80.5266,inf,42.0132,-5.31011,-80.5266,182.87
194.569,-42.3894,-5.24454,inf,194.569,-42.3894,-5.24454,10.7199
42.0117,-5.31549,-80.5285,inf,42.0117,-5.31549,-80.5285,182.871
42.0136,-5.31047,-80.5275,inf,42.0136,-5.31047,-80.5275,182.87
42.0134,-5.3104,-80.5271,inf,42.0134,-5.3104,-80.5271,182.87
42.0135,-5.3106,-80.5273,inf,42.0135,-5.3106,-80.5273,182.87
42.0135,-5.30997,-80.5268,inf,42.0135,-5.30997,-80.5268,182.87
42.0135,-5.31125,-80.5279,inf,42.0135,-5.31125,-80.5279,182.87
42.0126,-5.31072,-80.5261,inf,42.0126,-5.31072,-80.5261,182.87
42.013,-5.31037,-80.5265,inf,42.013,-5.31037,-80.5265,182.87
42.0138,-5.31046,-80.5276,inf,42.0138,-5.31046,-80.5276,182.87
197.633,-44.9949,-5.0267,inf,NULL,NULL,NULL,NULL
29.7745,-1.96792,-88.9884,inf,29.7745,-1.96792,-88.9884,197.997
29.7746,-1.96808,-88.9886,inf,29.7746,-1.96808,-88.9886,197.997
200.513,-47.7712,-4.64852,inf,NULL,NULL,NULL,NULL
15.5606,0.274379,-95.7519,inf,15.5606,0.274379,-95.7519,213.808
42.0131,-5.31043,-80.5268,inf,42.0131,-5.31043,-80.5268,182.87
15.5625,0.270836,-95.7574,inf,15.5625,0.270836,-95.7574,213.808
29.7744,-1.96833,-88.9885,inf,29.7744,-1.96833,-88.9885,197.997
29.7744,-1.96789,-88.9882,inf,29.7744,-1.96789,-88.9882,197.997
95.3257,-31.7555,-44.7651,inf,95.3257,-31.7555,-44.7651,115.297
15.5605,0.274283,-95.7518,inf,15.5605,0.274283,-95.7518,213.808
15.5604,0.274541,-95.7514,inf,15.5604,0.274541,-95.7514,213.808
202.951,-50.8628,-4.00177,inf,NULL,NULL,NULL,NULL
15.5625,0.270747,-95.7574,inf,15.5625,0.270747,-95.7574,213.808
15.5622,0.271351,-95.7567,inf,15.5622,0.271351,-95.7567,213.808
204.75,-54.2399,-3.00661,inf,NULL,NULL,NULL,NULL
31.8332,-2.49888,-87.8219,inf,31.8332,-2.49888,-87.8219,195.574
15.5624,0.271063,-95.7571,inf,15.5624,0.271063,-95.7571,213.808
15.5604,0.274684,-95.7514,inf,15.5604,0.274684,-95.7514,213.808
92.2612,-30.7755,-46.2754,inf,92.2612,-30.7755,-46.2754,118.822
15.5606,0.274494,-95.7518,inf,15.5606,0.274494,-95.7518,213.808
15.5625,0.270974,-95.7574,inf,15.5625,0.270974,-95.7574,213.808
15.5621,0.271579,-95.7565,inf,15.5621,0.271579,-95.7565,213.808
15.5626,0.270824,-95.7574,inf,15.5626,0.270824,-95.7574,213.808
33.8916,-3.02198,-86.562,inf,33.8916,-3.02198,-86.562,193.111
31.8331,-2.49903,-87.8219,inf,31.8331,-2.49903,-87.8219,195.574
15.5605,0.274863,-95.7516,inf,15.5605,0.274863,-95.7516,213.808
15.5605,0.274378,-95.7517,inf,15.5605,0.274378,-95.7517,213.808
15.5605,0.274549,-95.7515,inf,15.5605,0.274549,-95.7515,213.808
95.3236,-31.7584,-44.7649,inf,95.3236,-31.7584,-44.7649,115.299
15.5625,0.270842,-95.7573,inf,15.5625,0.270842,-95.7573,213.808
172.231,-33.3306,-5.84161,inf,172.231,-33.3306,-5.84161,32.9109
15.5605,0.274757,-95.7514,inf,15.5605,0.274757,-95.7514,213.808
95.3213,-31.7601,-44.7607,inf,95.3213,-31.7601,-44.7607,115.299
204.753,-54.2412,-3.01042,inf,NULL,NULL,NULL,NULL
15.5626,0.270836,-95.7574,inf,15.5626,0.270836,-95.7574,213.808
141.139,-34.8976,-16.926,inf,141.139,-34.8976,-16.926,63.0812
15.5605,0.274706,-95.7516,inf,15.5605,0.274706,-95.7516,213.808
204.757,-54.2359,-3.00205,inf,NULL,NULL,NULL,NULL
15.5623,0.27123,-95.7569,inf,15.5623,0.27123,-95.7569,213.808
204.755,-54.2373,-3.00417,inf,NULL,NULL,NULL,NULL
35.9454,-3.54818,-85.2059,inf,35.9454,-3.54818,-85.2059,190.609
202.951,-50.8632,-4.00474,inf,NULL,NULL,NULL,NULL
15.5625,0.270845,-95.7573,inf,15.5625,0.270845,-95.7573,213.808
42.0134,-5.31056,-80.5271,inf,42.0134,-5.31056,-80.5271,182.87
29.7742,-1.96938,-88.9887,inf,29.7742,-1.96938,-88.9887,197.997
29.7744,-1.9689,-88.9887,inf,29.7744,-1.9689,-88.9887,197.997
15.5606,0.274064,-95.7522,inf,15.5606,0.274064,-95.7522,213.808
15.5621,0.271605,-95.7564,inf,15.5621,0.271605,-95.7564,213.808
15.5624,0.271052,-95.7572,inf,15.5624,0.271052,-95.7572,213.808
15.5621,0.271468,-95.7565,inf,15.5621,0.271468,-95.7565,213.808
15.5625,0.270965,-95.7573,inf,15.5625,0.270965,-95.7573,213.808
42.0138,-5.31079,-80.5278,inf,42.0138,-5.31079,-80.5278,182.87
15.5624,0.271131,-95.7571,inf,15.5624,0.271131,-95.7571,213.808
15.5622,0.271282,-95.7568,inf,15.5622,0.271282,-95.7568,213.808
15.5626,0.271064,-95.7576,inf,15.5626,0.271064,-95.7576,213.808
15.5605,0.274572,-95.7516,inf,15.5605,0.274572,-95.7516,213.808
15.5625,0.270874,-95.7574,inf,15.5625,0.270874,-95.7574,213.808
15.5625,0.27106,-95.7572,inf,15.5625,0.27106,-95.7572,213.808
15.5625,0.27097,-95.7573,inf,15.5625,0.27097,-95.7573,213.808
205.761,-57.7324,-1.56174,inf,NULL,NULL,NULL,NULL
15.5618,0.271873,-95.7557,inf,15.5618,0.271873,-95.7557,213.808
15.5604,0.274784,-95.7514,inf,15.5604,0.274784,-95.7514,213.808
107.703,-35.1187,-37.8935,inf,107.703,-35.1187,-37.8935,100.877
163.861,-32.8083,-6.51739,inf,163.861,-32.8083,-6.51739,40.5473
15.5625,0.27099,-95.7574,inf,15.5625,0.27099,-95.7574,213.808
98.4077,-32.6631,-43.1749,inf,98.4077,-32.6631,-43.1749,111.739
68.5887,-20.7199,-55.5737,inf,68.5887,-20.7199,-55.5737,145.653
